"","pid","yearbuilt"
"14141","22355","1942"
"14142","22356","1942"
"14143","22357","1942"
"14144","22358","1942"
"14145","22359","1942"
"14146","2236","1988"
"14147","22360","1942"
"14148","22361","1942"
"14149","22362","1942"
"14150","22363","1942"
"14151","22364","1900"
"14152","22365",""
"14153","22366","1900"
"14154","22367","1900"
"14155","22368","1900"
"14156","22369","1900"
"14157","2237","1988"
"14158","22370","1900"
"14159","22371","1900"
"14160","22372","1900"
"14161","22373","1900"
"14162","22374","1900"
"14163","22375","1900"
"14164","22377","1900"
"14165","2238","1988"
"14166","22381",""
"14167","22383",""
"14168","22384",""
"14169","22386","1940"
"14170","22387",""
"14171","22388",""
"14172","22389","1900"
"14173","2239","1988"
"14174","22390","1900"
"14175","22391","1879"
"14176","22392","1900"
"14177","22393","1900"
"14178","22394","1910"
"14179","22395","1970"
"14180","22396","1950"
"14181","22397","1900"
"14182","22398","1930"
"14183","22399","1900"
"14184","224","1986"
"14185","2240","1988"
"14186","22400","1900"
"14187","22401","1900"
"14188","22402","1900"
"14189","22403","1920"
"14190","22404","1900"
"14191","22405","1900"
"14192","22406","1900"
"14193","22407","1900"
"14194","22408","1900"
"14195","22409","1900"
"14196","2241","1985"
"14197","22410","1910"
"14198","22411","1916"
"14199","22412","1900"
"14200","22413","1978"
"14201","22414","1931"
"14202","22415","1931"
"14203","22416","1931"
"14204","22417","1931"
"14205","22418","1900"
"14206","22419","1900"
"14207","2242","1985"
"14208","22420",""
"14209","22421","1900"
"14210","22422","1920"
"14211","22423","1920"
"14212","22424",""
"14213","22425","1900"
"14214","22426","1900"
"14215","22427","1900"
"14216","22428","1920"
"14217","22429","1900"
"14218","2243","1985"
"14219","22430","1900"
"14220","22431","1900"
"14221","22432","1900"
"14222","22433","1905"
"14223","22434","1900"
"14224","22435","1900"
"14225","22436","1910"
"14226","22437","1920"
"14227","22438","1900"
"14228","22439","1900"
"14229","2244","1985"
"14230","22440","1900"
"14231","22441","1920"
"14232","22442","1900"
"14233","22443","1940"
"14234","22444","1900"
"14235","22445","1900"
"14236","22446","1900"
"14237","22447","1900"
"14238","22448","1920"
"14239","22449","1955"
"14240","2245","1985"
"14241","22450","1900"
"14242","22451","1900"
"14243","22452","1900"
"14244","22453","1920"
"14245","22454","1900"
"14246","22455","1900"
"14247","22456","1900"
"14248","22457","1884"
"14249","22458","1915"
"14250","22459","1987"
"14251","2246","1985"
"14252","22460","1987"
"14253","22461","1987"
"14254","22462","1987"
"14255","22463","1987"
"14256","22464","1987"
"14257","22465","1987"
"14258","22466","1987"
"14259","22467","1987"
"14260","22468","1987"
"14261","22469","1987"
"14262","2247","1985"
"14263","22470","1987"
"14264","22471","1987"
"14265","22472","1987"
"14266","22473","1987"
"14267","22474","1987"
"14268","22475","1900"
"14269","22476","1955"
"14270","22477","1900"
"14271","22478","1910"
"14272","22479",""
"14273","2248","1985"
"14274","22480","1927"
"14275","22481","1900"
"14276","22482","1900"
"14277","22483","1920"
"14278","22484","1900"
"14279","22485","1900"
"14280","22486","1915"
"14281","22487","1900"
"14282","22488","1900"
"14283","22489","1900"
"14284","2249","1986"
"14285","22490","1900"
"14286","22491","1900"
"14287","22492","1977"
"14288","22493","1900"
"14289","22494","1900"
"14290","22496","1999"
"14291","22497","1900"
"14292","22498","1910"
"14293","22499","1900"
"14294","225","1986"
"14295","2250","1986"
"14296","22500","1900"
"14297","22501","1900"
"14298","22502","1935"
"14299","22503","1900"
"14300","22504","1920"
"14301","22505",""
"14302","22506","1900"
"14303","22507","1900"
"14304","22508","1900"
"14305","22509","1900"
"14306","2251","1986"
"14307","22510","1900"
"14308","22511","1900"
"14309","22512","1930"
"14310","22513","1940"
"14311","22514","1900"
"14312","22515","1900"
"14313","22516","1900"
"14314","22517","1900"
"14315","22518","1900"
"14316","22519","1900"
"14317","2252","1986"
"14318","22520","1900"
"14319","22521","1900"
"14320","22522","1900"
"14321","22523","1935"
"14322","22524","1920"
"14323","22525","1900"
"14324","22526","1890"
"14325","22527","1890"
"14326","22528","1900"
"14327","22529","1900"
"14328","2253","1985"
"14329","22530","1900"
"14330","22531","1900"
"14331","22532","1997"
"14332","22533","1900"
"14333","22534","1900"
"14334","22535","1935"
"14335","22536","1900"
"14336","22537","1900"
"14337","22538","1900"
"14338","22539","1900"
"14339","2254","1985"
"14340","22540","1880"
"14341","22541","1900"
"14342","22542",""
"14343","22543","1910"
"14344","22544","1933"
"14345","22545","1910"
"14346","22546","1918"
"14347","22547","1918"
"14348","22548","1920"
"14349","22549","1920"
"14350","2255","1985"
"14351","22550",""
"14352","22551",""
"14353","22552",""
"14354","22553","1982"
"14355","22554","1986"
"14356","22555","1920"
"14357","22556","1920"
"14358","22557","1910"
"14359","22558","1910"
"14360","22559","1910"
"14361","2256","1985"
"14362","22560","1916"
"14363","22561","1910"
"14364","22562","1900"
"14365","22563","1910"
"14366","22564","1920"
"14367","22565","1914"
"14368","22566",""
"14369","22567","1900"
"14370","22568","1925"
"14371","22569","1920"
"14372","2257","1985"
"14373","22570","1910"
"14374","22571","1910"
"14375","22572","1900"
"14376","22573","1960"
"14377","22574","1920"
"14378","22575","1910"
"14379","22576","1916"
"14380","22577","1971"
"14381","22578",""
"14382","22579",""
"14383","2258","1985"
"14384","22581","1958"
"14385","22582","1900"
"14386","22583","1900"
"14387","22584","1910"
"14388","22585","1910"
"14389","22586","1914"
"14390","22587","1900"
"14391","22589","1920"
"14392","2259","1985"
"14393","22590","1912"
"14394","22591","1912"
"14395","22593","1910"
"14396","22594","1920"
"14397","22595","1920"
"14398","22596","1925"
"14399","22597","1900"
"14400","22598",""
"14401","22599","1968"
"14402","226","1986"
"14403","2260","1985"
"14404","22600","1918"
"14405","22601","1895"
"14406","22602","1918"
"14407","22603","1955"
"14408","22604","1920"
"14409","22605","1916"
"14410","22606","1910"
"14411","22607","1918"
"14412","22608","1918"
"14413","22609","1916"
"14414","2261","1985"
"14415","22610","1930"
"14416","22611",""
"14417","22612","1920"
"14418","22613","1900"
"14419","22614","1910"
"14420","22615",""
"14421","22616","1914"
"14422","22617","2016"
"14423","22618","1900"
"14424","22619","1870"
"14425","2262","1985"
"14426","22620","1885"
"14427","22621","1920"
"14428","22622","1914"
"14429","22623","1925"
"14430","22624","1924"
"14431","22625","1900"
"14432","22626","1946"
"14433","22627","1914"
"14434","22628","1965"
"14435","22629","1888"
"14436","2263","1985"
"14437","22630","1900"
"14438","22631","1920"
"14439","22632","1900"
"14440","22633","2002"
"14441","22634","2003"
"14442","22635","1900"
"14443","22636","1910"
"14444","22637","1910"
"14445","22638","1910"
"14446","22639","1910"
"14447","2264","1985"
"14448","22640","1910"
"14449","22641","1900"
"14450","22642","1910"
"14451","22643","1910"
"14452","22644","1910"
"14453","22645","1920"
"14454","22646","1910"
"14455","22647","1910"
"14456","22648","1920"
"14457","22649","1920"
"14458","2265","1973"
"14459","22650","1920"
"14460","22651","1965"
"14461","22652","1983"
"14462","22653","1983"
"14463","22654","1983"
"14464","22655","1983"
"14465","22656","1983"
"14466","22657","1983"
"14467","22658","1983"
"14468","22659","1910"
"14469","2266","1920"
"14470","22660","1920"
"14471","22661",""
"14472","22662","2006"
"14473","22663","2014"
"14474","22664","1925"
"14475","22665","1900"
"14476","22666","1918"
"14477","22667","1918"
"14478","22668","1918"
"14479","22669","1900"
"14480","2267","1900"
"14481","22671","1920"
"14482","22672",""
"14483","22673","1910"
"14484","22674","1918"
"14485","22675","2015"
"14486","22676","1920"
"14487","22677",""
"14488","22678","1920"
"14489","22679","1910"
"14490","2268","1886"
"14491","22680",""
"14492","22681","1900"
"14493","22682","1924"
"14494","22684","1924"
"14495","22685",""
"14496","22686",""
"14497","22687","1918"
"14498","22688","1918"
"14499","22689","1916"
"14500","2269","1920"
"14501","22690","1900"
"14502","22691","1900"
"14503","22692","1890"
"14504","22693","1910"
"14505","22694",""
"14506","22695",""
"14507","22696",""
"14508","22697",""
"14509","22698","1929"
"14510","22699",""
"14511","227","1986"
"14512","2270","1915"
"14513","22700","1929"
"14514","22701","1920"
"14515","22702","1910"
"14516","22703","1920"
"14517","22704","1918"
"14518","22705","1880"
"14519","22706","1897"
"14520","22707","1950"
"14521","22708","1914"
"14522","22709","1918"
"14523","2271",""
"14524","22710","1940"
"14525","22711","1950"
"14526","22712",""
"14527","22713","1950"
"14528","22714","1900"
"14529","22715","1900"
"14530","22716","1967"
"14531","22717","1950"
"14532","22718","1950"
"14533","22719","1950"
"14534","2272","1900"
"14535","22720","1950"
"14536","22721","1950"
"14537","22722","1950"
"14538","22723","1961"
"14539","22724",""
"14540","22725","1918"
"14541","22726","1918"
"14542","22727","1918"
"14543","22728","1922"
"14544","22729","1910"
"14545","2273","1970"
"14546","22730",""
"14547","22731",""
"14548","22732",""
"14549","22734","1910"
"14550","22735","1927"
"14551","22736","1926"
"14552","22737","1864"
"14553","22738","1918"
"14554","22739","1910"
"14555","2274","1968"
"14556","22740","1920"
"14557","22741","1910"
"14558","22742","1911"
"14559","22743","1916"
"14560","22744","1916"
"14561","22745","1948"
"14562","22746","1870"
"14563","22747","1960"
"14564","22748","1900"
"14565","22749","1900"
"14566","2275","1959"
"14567","22750","1900"
"14568","22751","1880"
"14569","22752",""
"14570","22753","1900"
"14571","22754","1920"
"14572","22755","1900"
"14573","22756","1925"
"14574","22757","1973"
"14575","22758","1930"
"14576","22759","1948"
"14577","2276","1956"
"14578","22760","1955"
"14579","22761",""
"14580","22762","1958"
"14581","22763","1952"
"14582","22764","1920"
"14583","22765","1890"
"14584","22766","1920"
"14585","22767","1940"
"14586","22768",""
"14587","22769",""
"14588","2277","1958"
"14589","22770","1918"
"14590","22771","1918"
"14591","22772","1918"
"14592","22773","1920"
"14593","22774","1918"
"14594","22775","1918"
"14595","22776",""
"14596","22777","1991"
"14597","22778","1910"
"14598","22779","1920"
"14599","2278","1956"
"14600","22780","1900"
"14601","22781","1940"
"14602","22782","1900"
"14603","22783","1910"
"14604","22784","1900"
"14605","22785","1910"
"14606","22786","1920"
"14607","22787","1920"
"14608","22788","1914"
"14609","22789","1920"
"14610","2279","1959"
"14611","22790","1930"
"14612","22791","1908"
"14613","22792","1925"
"14614","22793","1920"
"14615","22794","1914"
"14616","22795","1920"
"14617","22796","1920"
"14618","22797","1910"
"14619","22798","1908"
"14620","22799","1920"
"14621","228","1986"
"14622","2280","1958"
"14623","22800","1913"
"14624","22801","1900"
"14625","22802","1914"
"14626","22803","1900"
"14627","22804","1900"
"14628","22805","1900"
"14629","22806","1900"
"14630","22807","1900"
"14631","22808","1900"
"14632","22809","1895"
"14633","2281","1956"
"14634","22810","1900"
"14635","22811","1900"
"14636","22812","1900"
"14637","22813","1900"
"14638","22814","1900"
"14639","22815","1901"
"14640","22816","1920"
"14641","22817","1908"
"14642","22818","1900"
"14643","22819","1900"
"14644","2282","1960"
"14645","22820","1900"
"14646","22821","1900"
"14647","22822","1920"
"14648","22823","1920"
"14649","22824","1900"
"14650","22825","1920"
"14651","22826","1920"
"14652","22827","1914"
"14653","22828","1915"
"14654","22829","1900"
"14655","2283",""
"14656","22830","1922"
"14657","22831","1920"
"14658","22832","1915"
"14659","22833","1919"
"14660","22834","1920"
"14661","22835","1935"
"14662","22836","1900"
"14663","22837","1925"
"14664","22838","1920"
"14665","22839","1920"
"14666","2284","1958"
"14667","22840","1900"
"14668","22841","1920"
"14669","22842","1900"
"14670","22843","1920"
"14671","22844","1920"
"14672","22845","1900"
"14673","22846","1900"
"14674","22847","1900"
"14675","22848","1900"
"14676","22849","1900"
"14677","2285",""
"14678","22850","1900"
"14679","22851","1900"
"14680","22852","1926"
"14681","22853","1900"
"14682","22854","1925"
"14683","22855","1935"
"14684","22856","1940"
"14685","22857","1940"
"14686","22858","1920"
"14687","22859","1900"
"14688","2286","1957"
"14689","22860","1900"
"14690","22861","1900"
"14691","22862","1900"
"14692","22863","1914"
"14693","22864","1900"
"14694","22865","1920"
"14695","22866","1922"
"14696","22867","1922"
"14697","22868","1945"
"14698","22869","1920"
"14699","2287","1957"
"14700","22870","1900"
"14701","22871","1920"
"14702","22872","1920"
"14703","22873","1908"
"14704","22874","1920"
"14705","22875","1900"
"14706","22876","1920"
"14707","22877","1917"
"14708","22878","1914"
"14709","22879","1914"
"14710","2288","1958"
"14711","22880","1915"
"14712","22881","1914"
"14713","22882","1914"
"14714","22883","1914"
"14715","22884","1915"
"14716","22885","1914"
"14717","22886","1920"
"14718","22887","1910"
"14719","22888","1920"
"14720","22889","1920"
"14721","2289","1957"
"14722","22890","1920"
"14723","22891","1920"
"14724","22892","1920"
"14725","22893","1920"
"14726","22894","1920"
"14727","22895","1920"
"14728","22896","1920"
"14729","22897","1911"
"14730","22898","1920"
"14731","22899","1920"
"14732","229",""
"14733","2290","1957"
"14734","22900","1920"
"14735","22901","1920"
"14736","22902","1920"
"14737","22903","1911"
"14738","22904","1940"
"14739","22905","1900"
"14740","22906","1920"
"14741","22907","1900"
"14742","22908","1910"
"14743","22909","1920"
"14744","2291","1884"
"14745","22910","1920"
"14746","22911","1900"
"14747","22912","1920"
"14748","22913","1920"
"14749","22914","1900"
"14750","22915","1930"
"14751","22916","1920"
"14752","22917","1920"
"14753","22918","1930"
"14754","22919","1930"
"14755","2292","1960"
"14756","22920","1945"
"14757","22921","1945"
"14758","22922","1930"
"14759","22923",""
"14760","22924","1916"
"14761","22925","1930"
"14762","22926","1920"
"14763","22927","1900"
"14764","22928","1900"
"14765","22929","1920"
"14766","2293","1957"
"14767","22930","1914"
"14768","22931","1914"
"14769","22932","1914"
"14770","22933","1914"
"14771","22934","1914"
"14772","22935","1914"
"14773","22936","1914"
"14774","22937","1914"
"14775","22938","1914"
"14776","22939","1920"
"14777","2294","1905"
"14778","22940","1914"
"14779","22941","1930"
"14780","22942","2007"
"14781","22943","1900"
"14782","22944","1900"
"14783","22945","1880"
"14784","22946","1800"
"14785","22947","1800"
"14786","22948","1900"
"14787","22949","1913"
"14788","2295","1900"
"14789","22950","1913"
"14790","22951","1920"
"14791","22952","1913"
"14792","22953","1913"
"14793","22954","1913"
"14794","22955","1913"
"14795","22956","1900"
"14796","22957","1920"
"14797","22958","1920"
"14798","22959","1913"
"14799","2296","1910"
"14800","22960","1920"
"14801","22961","1920"
"14802","22962","1920"
"14803","22963","1920"
"14804","22964","1920"
"14805","22965","1920"
"14806","22966","1926"
"14807","22967","1920"
"14808","22968","1920"
"14809","22969","1920"
"14810","2297","1910"
"14811","22970","1920"
"14812","22971","1920"
"14813","22972","1900"
"14814","22973","1900"
"14815","22974","1900"
"14816","22977","1900"
"14817","22979","1900"
"14818","2298","1900"
"14819","22980","1898"
"14820","22981","1920"
"14821","22982","1900"
"14822","22983","1900"
"14823","22984","1913"
"14824","22985","1900"
"14825","22986","1900"
"14826","22987","1900"
"14827","22988","1900"
"14828","22989","1900"
"14829","2299","1900"
"14830","22990","1900"
"14831","22991","1900"
"14832","22992","1900"
"14833","22993","1900"
"14834","22994","1929"
"14835","22995","1913"
"14836","22996","1915"
"14837","22997","1913"
"14838","22998","1910"
"14839","22999","1930"
"14840","23","1940"
"14841","230","1960"
"14842","2300","1900"
