"pid","location","ggmap","census"
24892,"295 VALLEY ST","bkk6","xw222"
24893,"299 VALLEY ST","bkk6","xw222"
24894,"311 VALLEY ST","bkk6","xw222"
24895,"333 VALLEY ST","bkk6","xw222"
24896,"1 VALLEY PL SOUTH","bkk6","xw222"
24897,"3 VALLEY PL SOUTH","bkk6","xw222"
24898,"5 VALLEY PL SOUTH","bkk6","xw222"
24899,"7 VALLEY PL SOUTH","bkk6","xw222"
24900,"9 VALLEY PL SOUTH","bkk6","xw222"
24901,"11 VALLEY PL SOUTH","bkk6","xw222"
24902,"12 VALLEY PL SOUTH","bkk6","xw222"
24903,"13 VALLEY PL SOUTH","bkk6","xw222"
24904,"14 VALLEY PL SOUTH","bkk6","xw222"
24905,"15 VALLEY PL SOUTH","bkk6","xw222"
24906,"VALLEY PL SOUTH","bkk6","xw222"
24907,"VALLEY PL #NORTH","bkk6","xw222"
24908,"17 VALLEY PL SOUTH","bkk6","xw222"
24909,"19 VALLEY PL SOUTH","bkk6","xw222"
24910,"21 VALLEY PL SOUTH","bkk6","xw222"
24911,"23 VALLEY PL SOUTH","bkk6","xw222"
24912,"25 VALLEY PL SOUTH","bkk6","xw222"
24913,"1 VALLEY PL #NORTH","bkk6","xw222"
24914,"3 VALLEY PL #NORTH","bkk6","xw222"
24915,"5 VALLEY PL #NORTH","bkk6","xw222"
24916,"7 VALLEY PL #NORTH","bkk6","xw222"
24917,"9 VALLEY PL #NORTH","bkk6","xw222"
24918,"11 VALLEY PL #NORTH","bkk6","xw222"
24919,"13 VALLEY PL #NORTH","bkk6","xw222"
24920,"15 VALLEY PL #NORTH","bkk6","xw222"
24921,"VALLEY PL #NORTH","bkk6","xw222"
24922,"ROCK CREEK RD","bkk6","xw222"
24923,"17 VALLEY PL #NORTH","bkk6","xw222"
24924,"20 VALLEY PL #NORTH","bkk6","xw222"
24925,"VALLEY PL #NORTH","bkk6","xw222"
24926,"ROCK CREEK RD","bkk6","xw222"
24927,"21 VALLEY PL #NORTH","bkk6","xw222"
24928,"23 VALLEY PL #NORTH","bkk6","xw222"
24929,"25 VALLEY PL #NORTH","bkk6","xw222"
24930,"26 VALLEY PL #NORTH","bkk6","xw222"
24931,"27 VALLEY PL #NORTH","bkk6","xw222"
24932,"28 VALLEY PL #NORTH","bkk6","xw222"
24933,"30 VALLEY PL #NORTH","bkk6","xw222"
24934,"389 VALLEY ST","bkk6","xw222"
24935,"395 VALLEY ST","bkk6","xw222"
24936,"2 VICTORY DR","bkk6","xw222"
24937,"4 VICTORY DR","bkk6","xw222"
24938,"6 VICTORY DR","bkk6","xw222"
24939,"8 VICTORY DR","bkk6","xw222"
24940,"136 ROCK CREEK RD","bkk6","xw222"
24941,"134 ROCK CREEK RD","bkk6","xw222"
24942,"132 ROCK CREEK RD","bkk6","xw222"
24943,"130 ROCK CREEK RD","bkk6","xw222"
24944,"128 ROCK CREEK RD","bkk6","xw222"
24945,"56 WEST HILLS RD","bkk6","xw222"
24946,"50 WEST HILLS RD","bkk6","xw222"
24947,"41 WEST HILLS RD","bkk6","xw222"
24948,"18 WEST HILLS RD","bkk6","xw222"
24950,"221 VALLEY ST","bkk6","xw222"
24951,"223 VALLEY ST","bkk6","xw222"
24952,"225 VALLEY ST","bkk6","xw222"
24953,"227 VALLEY ST","bkk6","xw222"
24954,"233 VALLEY ST","bkk6","xw222"
24955,"1 STRONG ST","bkk6","xw222"
24956,"21 STRONG ST","bkk6","xw222"
24957,"5 STRONG ST","bkk6","xw222"
24958,"3 ROCK CREEK RD","bkk6","xw222"
24959,"5 ROCK CREEK RD","bkk6","xw222"
24960,"9 ROCK CREEK RD","bkk6","xw222"
24961,"13 ROCK CREEK RD","bkk6","xw222"
24962,"17 ROCK CREEK RD","bkk6","xw222"
24963,"21 ROCK CREEK RD","bkk6","xw222"
24964,"25 ROCK CREEK RD","bkk6","xw222"
24965,"29 ROCK CREEK RD","bkk6","xw222"
24966,"33 ROCK CREEK RD","bkk6","xw222"
24967,"37 ROCK CREEK RD","bkk6","xw222"
24968,"41 ROCK CREEK RD","bkk6","xw222"
24969,"45 ROCK CREEK RD","bkk6","xw222"
24970,"49 ROCK CREEK RD","bkk6","xw222"
24971,"53 ROCK CREEK RD","bkk6","xw222"
24972,"57 ROCK CREEK RD","bkk6","xw222"
24973,"61 ROCK CREEK RD","bkk6","xw222"
24974,"63 ROCK CREEK RD","bkk6","xw222"
24975,"67 ROCK CREEK RD","bkk6","xw222"
24976,"71 ROCK CREEK RD","bkk6","xw222"
24977,"73 ROCK CREEK RD","bkk6","xw222"
24978,"77 ROCK CREEK RD","bkk6","xw222"
24979,"81 ROCK CREEK RD","bkk6","xw222"
24980,"85 ROCK CREEK RD","bkk6","xw222"
24981,"87 ROCK CREEK RD","bkk6","xw222"
24982,"91 ROCK CREEK RD","bkk6","xw222"
24983,"95 ROCK CREEK RD","bkk6","xw222"
24984,"300 VALLEY ST","bkk6","xw222"
24985,"VALLEY ST","bkk6","xw222"
24986,"206 VALLEY ST","bkk6","xw222"
24987,"200 VALLEY ST","bkk6","xw222"
24988,"196 VALLEY ST","bkk6","xw222"
24989,"190 VALLEY ST","bkk6","xw222"
24990,"120 EMERSON ST","bkk6","xw222"
24991,"112 EMERSON ST","bkk6","xw222"
24992,"106 EMERSON ST","bkk6","xw222"
24993,"102 EMERSON ST","bkk6","xw222"
24994,"96 EMERSON ST","bkk6","xw222"
24995,"92 EMERSON ST","bkk6","xw222"
24996,"88 EMERSON ST","bkk6","xw222"
24997,"84 EMERSON ST","bkk6","xw222"
24998,"1057 WHALLEY AV","bkk6","xw222"
24999,"1079 WHALLEY AV","bkk6","xw222"
25000,"WHALLEY AV","bkk6","xw222"
25001,"1083 WHALLEY AV","bkk6","xw222"
25002,"1089 WHALLEY AV","bkk6","xw222"
25003,"1097 WHALLEY AV","bkk6","xw222"
25004,"1101 WHALLEY AV","bkk6","xw222"
25005,"1155 WHALLEY AV","bkk6","xw222"
25006,"WHALLEY AV","bkk6","xw222"
25007,"210 VALLEY ST","bkk6","xw222"
25008,"1159 WHALLEY AV","bkk6","xw222"
25009,"1175 WHALLEY AV","bkk6","xw222"
25010,"1185 WHALLEY AV","bkk6","xw222"
25011,"1201 WHALLEY AV","bkk6","xw222"
25012,"199 VALLEY ST","bkk6","xw222"
25013,"195 VALLEY ST","bkk6","xw222"
25014,"191 VALLEY ST","bkk6","xw222"
25015,"185 VALLEY ST","bkk6","xw222"
25016,"177 VALLEY ST","bkk6","xw222"
25017,"173 VALLEY ST","bkk6","xw222"
25018,"169 VALLEY ST","bkk6","xw222"
25019,"263 FOUNTAIN ST","bkk6","xw222"
25020,"15 DAYTON ST","bkk6","xw222"
25021,"19 DAYTON ST","bkk6","xw222"
25022,"27 DAYTON ST","bkk6","xw222"
25023,"35 DAYTON ST","bkk6","xw222"
25027,"1150 WHALLEY AV","bkk6","xw222"
25033,"1116 WHALLEY AV","bkk6","xw222"
25034,"1112 WHALLEY AV","bkk6","xw222"
25035,"WHALLEY AV","bkk6","xw222"
25036,"1094 WHALLEY AV","bkk6","xw222"
25037,"1086 WHALLEY AV","bkk6","xw222"
25038,"1076 WHALLEY AV","bkk6","xw222"
25039,"1070 WHALLEY AV","bkk6","xw222"
25040,"64 EMERSON ST","bkk6","xw222"
25041,"60 EMERSON ST","bkk6","xw222"
25042,"56 EMERSON ST","bkk6","xw222"
25043,"52 EMERSON ST","bkk6","xw222"
25044,"48 EMERSON ST","bkk6","xw222"
25045,"46 EMERSON ST","bkk6","xw222"
25046,"42 EMERSON ST","bkk6","xw222"
25047,"38 EMERSON ST","bkk6","xw222"
25048,"34 EMERSON ST","bkk6","xw222"
25049,"191 FOUNTAIN ST","bkk6","xw222"
25050,"211 FOUNTAIN ST","bkk6","xw222"
25051,"225 FOUNTAIN ST","bkk6","xw222"
25052,"227 FOUNTAIN ST","bkk6","xw222"
25053,"231 FOUNTAIN ST","bkk6","xw222"
25054,"235 FOUNTAIN ST","bkk6","xw222"
25055,"243 FOUNTAIN ST","bkk6","xw222"
25057,"251 FOUNTAIN ST","bkk6","xw222"
25058,"257 FOUNTAIN ST","bkk6","xw222"
25059,"79 VISTA TER","bkk6","xw222"
25060,"85 VISTA TER","bkk6","xw222"
25061,"93 VISTA TER","bkk6","xw222"
25062,"101 VISTA TER","bkk6","xw222"
25063,"107 VISTA TER","bkk6","xw222"
25064,"115 VISTA TER","bkk6","xw222"
25065,"119 VISTA TER","bkk6","xw222"
25066,"125 VISTA TER","bkk6","xw222"
25067,"133 VISTA TER","bkk6","xw222"
25068,"139 VISTA TER","bkk6","xw222"
25069,"143 VISTA TER","bkk6","xw222"
25070,"147 VISTA TER","bkk6","xw222"
25071,"151 VISTA TER","bkk6","xw222"
25072,"157 VISTA TER","bkk6","xw222"
25073,"280 FOUNTAIN ST","bkk6","xw222"
25074,"272 FOUNTAIN ST","bkk6","xw222"
25075,"264 FOUNTAIN ST","bkk6","xw222"
25076,"1274 FOREST RD","bkk6","xw222"
25077,"1270 FOREST RD","bkk6","xw222"
25078,"1266 FOREST RD","bkk6","xw222"
25079,"1262 FOREST RD","bkk6","xw222"
25080,"1246 FOREST RD","bkk6","xw222"
25081,"1244 FOREST RD","bkk6","xw222"
25082,"1238 FOREST RD","bkk6","xw222"
25083,"1232 FOREST RD","bkk6","xw222"
25084,"1226 FOREST RD","bkk6","xw222"
25085,"1224 FOREST RD","bkk6","xw222"
25086,"1218 FOREST RD","bkk6","xw222"
25087,"1210 FOREST RD","bkk6","xw222"
25088,"1206 FOREST RD","bkk6","xw222"
25089,"1202 FOREST RD","bkk6","xw222"
25090,"1196 FOREST RD","bkk6","xw222"
25091,"293 WEST ELM ST","bkk6","xw222"
25092,"1205 FOREST RD","bkk6","xw222"
25093,"265 WEST ELM ST #1","bkk6","xw222"
25094,"1217 FOREST RD #2","bkk6","xw222"
25095,"1219 FOREST RD #3","bkk6","xw222"
25096,"1221 FOREST RD #4","bkk6","xw222"
25097,"1223 FOREST RD #5","bkk6","xw222"
25098,"1215 FOREST RD #6","bkk6","xw222"
25099,"1213 FOREST RD #7","bkk6","xw222"
25100,"1225 FOREST RD #8","bkk6","xw222"
25101,"1227 FOREST RD #9","bkk6","xw222"
25102,"1211 FOREST RD #10","bkk6","xw222"
25103,"1229 FOREST RD","bkk6","xw222"
25104,"1235 FOREST RD","bkk6","xw222"
25105,"1239 FOREST RD","bkk6","xw222"
25106,"196 WILLARD ST","bkk6","xw222"
25107,"190 WILLARD ST","bkk6","xw222"
25108,"186 WILLARD ST","bkk6","xw222"
25109,"182 WILLARD ST","bkk6","xw222"
25110,"176 WILLARD ST","bkk6","xw222"
25111,"174 WILLARD ST","bkk6","xw222"
25112,"168 WILLARD ST","bkk6","xw222"
25113,"162 WILLARD ST","bkk6","xw222"
25114,"156 WILLARD ST","bkk6","xw222"
25115,"152 WILLARD ST","bkk6","xw222"
25116,"140 WILLARD ST","bkk6","xw222"
25117,"50 BARNETT ST","bkk6","xw222"
25118,"44 BARNETT ST","bkk6","xw222"
25119,"38 BARNETT ST","bkk6","xw222"
25120,"26 BARNETT ST","bkk6","xw222"
25121,"22 BARNETT ST","bkk6","xw222"
25122,"12 BARNETT ST","bkk6","xw222"
25123,"6 BARNETT ST","bkk6","xw222"
25124,"2 BARNETT ST","bkk6","xw222"
25125,"235 WEST ELM ST","bkk6","xw222"
25126,"241 WEST ELM ST","bkk6","xw222"
25127,"253 WEST ELM ST","bkk6","xw222"
25128,"259 WEST ELM ST","bkk6","xw222"
25129,"275 WEST ELM ST","bkk6","xw222"
25130,"281 WEST ELM ST","bkk6","xw222"
25131,"287 WEST ELM ST","bkk6","xw222"
25132,"3 BARNETT ST","bkk6","xw222"
25133,"11 BARNETT ST","bkk6","xw222"
25134,"13 BARNETT ST","bkk6","xw222"
25135,"19 BARNETT ST","bkk6","xw222"
25136,"31 BARNETT ST","bkk6","xw222"
25137,"37 BARNETT ST","bkk6","xw222"
25138,"43 BARNETT ST","bkk6","xw222"
25139,"132 WILLARD ST","bkk6","xw222"
25140,"126 WILLARD ST","bkk6","xw222"
25141,"120 WILLARD ST","bkk6","xw222"
25142,"310 MCKINLEY AV","bkk6","xw222"
25143,"300 MCKINLEY AV","bkk6","xw222"
25144,"296 MCKINLEY AV","bkk6","xw222"
25145,"290 MCKINLEY AV","bkk6","xw222"
25146,"288 MCKINLEY AV","bkk6","xw222"
25147,"280 MCKINLEY AV","bkk6","xw222"
25148,"270 MCKINLEY AV","bkk6","xw222"
25149,"256 MCKINLEY AV","bkk6","xw222"
25150,"209 WILLARD ST","bkk6","xw222"
25151,"1253 FOREST RD","bkk6","xw222"
25152,"1259 FOREST RD","bkk6","xw222"
25153,"1267 FOREST RD","bkk6","xw222"
25154,"1269 FOREST RD","bkk6","xw222"
25155,"1275 FOREST RD","bkk6","xw222"
25156,"250 FOUNTAIN ST","bkk6","xw222"
25157,"240 FOUNTAIN ST","bkk6","xw222"
25158,"234 FOUNTAIN ST","bkk6","xw222"
25159,"226 FOUNTAIN ST","bkk6","xw222"
25160,"216 FOUNTAIN ST","bkk6","xw222"
25161,"200 FOUNTAIN ST","bkk6","xw222"
25162,"194 FOUNTAIN ST","bkk6","xw222"
25163,"188 FOUNTAIN ST","bkk6","xw222"
25164,"184 FOUNTAIN ST","bkk6","xw222"
25165,"180 FOUNTAIN ST","bkk6","xw222"
25166,"172 FOUNTAIN ST","bkk6","xw222"
25167,"102 BARNETT ST","bkk6","xw222"
25168,"96 BARNETT ST","bkk6","xw222"
25169,"92 BARNETT ST","bkk6","xw222"
25170,"88 BARNETT ST","bkk6","xw222"
25171,"80 BARNETT ST","bkk6","xw222"
25172,"72 BARNETT ST","bkk6","xw222"
25173,"BARNETT ST","bkk6","xw222"
25174,"BARNETT ST","bkk6","xw222"
25175,"66 BARNETT ST","bkk6","xw222"
25176,"157 WILLARD ST","bkk6","xw222"
25177,"161 WILLARD ST","bkk6","xw222"
25178,"167 WILLARD ST","bkk6","xw222"
25179,"177 WILLARD ST","bkk6","xw222"
25180,"181 WILLARD ST","bkk6","xw222"
25181,"187 WILLARD ST","bkk6","xw222"
25182,"191 WILLARD ST","bkk6","xw222"
25183,"195 WILLARD ST","bkk6","xw222"
25184,"197 WILLARD ST","bkk6","xw222"
25185,"203 WILLARD ST","bkk6","xw222"
25186,"63 BARNETT ST","bkk6","xw222"
25187,"67 BARNETT ST","bkk6","xw222"
25188,"71 BARNETT ST","bkk6","xw222"
25189,"77 BARNETT ST","bkk6","xw222"
25190,"81 BARNETT ST","bkk6","xw222"
25191,"87 BARNETT ST","bkk6","xw222"
25192,"91 BARNETT ST","bkk6","xw222"
25193,"95 BARNETT ST","bkk6","xw222"
25194,"101 BARNETT ST","bkk6","xw222"
25195,"154 FOUNTAIN ST","bkk6","xw222"
25196,"380 MCKINLEY AV","bkk6","xw222"
25197,"374 MCKINLEY AV","bkk6","xw222"
25198,"370 MCKINLEY AV","bkk6","xw222"
25199,"352 MCKINLEY AV","bkk6","xw222"
25200,"348 MCKINLEY AV","bkk6","xw222"
25201,"340 MCKINLEY AV","bkk6","xw222"
25202,"334 MCKINLEY AV","bkk6","xw222"
25203,"326 MCKINLEY AV","bkk6","xw222"
25204,"8 WOODSIDE TER","bkk6","xw222"
25205,"20 WOODSIDE TER","bkk6","xw222"
25206,"34 WOODSIDE TER","bkk6","xw222"
25207,"50 WOODSIDE TER","bkk6","xw222"
25208,"64 WOODSIDE TER","bkk6","xw222"
25209,"80 WOODSIDE TER","bkk6","xw222"
25210,"102 WOODSIDE TER","bkk6","xw222"
25211,"1041 FOREST RD","bkk6","xw222"
25212,"5 WOODSIDE TER","bkk6","xw222"
25213,"25 WOODSIDE TER","bkk6","xw222"
25214,"35 WOODSIDE TER","bkk6","xw222"
25215,"63 WOODSIDE TER","bkk6","xw222"
25216,"73 WOODSIDE TER","bkk6","xw222"
25217,"85 WOODSIDE TER","bkk6","xw222"
25218,"105 WOODSIDE TER","bkk6","xw222"
25219,"102 WOODBRIDGE AV","bkk6","xw222"
25220,"98 WOODBRIDGE AV","bkk6","xw222"
25221,"92 WOODBRIDGE AV","bkk6","xw222"
25222,"188 ALSTON AV","bkk6","xw222"
25223,"172 ALSTON AV","bkk6","xw222"
25224,"166 ALSTON AV","bkk6","xw222"
25225,"160 ALSTON AV","bkk6","xw222"
25226,"154 ALSTON AV","bkk6","xw222"
25227,"140 ALSTON AV","bkk6","xw222"
25228,"120 ALSTON AV","bkk6","xw222"
25229,"1125 FOREST RD","bkk6","xw222"
25230,"1135 FOREST RD","bkk6","xw222"
25231,"1141 FOREST RD","bkk6","xw222"
25232,"45 RICHMOND AV","bkk6","xw222"
25233,"40 RICHMOND AV","bkk6","xw222"
25234,"36 RICHMOND AV","bkk6","xw222"
25235,"22 COLONIAL PL","bkk6","xw222"
25236,"16 COLONIAL PL","bkk6","xw222"
25237,"99 WOODBRIDGE AV","bkk6","xw222"
25238,"105 WOODBRIDGE AV","bkk6","xw222"
25239,"109 WOODBRIDGE AV","bkk6","xw222"
25240,"115 WOODBRIDGE AV","bkk6","xw222"
25241,"87 WOODBRIDGE AV","bkk6","xw222"
25242,"15 COLONIAL PL","bkk6","xw222"
25243,"21 COLONIAL PL","bkk6","xw222"
25244,"210 ALSTON AV","bkk6","xw222"
25245,"200 ALSTON AV","bkk6","xw222"
25246,"81 WOODBRIDGE AV","bkk6","xw222"
25247,"1155 FOREST RD","bkk6","xw222"
25248,"1165 FOREST RD","bkk6","xw222"
25249,"FOREST RD","bkk6","xw222"
25250,"300 WEST ELM ST","bkk6","xw222"
25251,"284 WEST ELM ST","bkk6","xw222"
25252,"278 WEST ELM ST","bkk6","xw222"
25253,"272 WEST ELM ST","bkk6","xw222"
25254,"266 WEST ELM ST","bkk6","xw222"
25255,"262 WEST ELM ST","bkk6","xw222"
25256,"258 WEST ELM ST","bkk6","xw222"
25257,"252 WEST ELM ST","bkk6","xw222"
25258,"246 WEST ELM ST","bkk6","xw222"
25259,"242 WEST ELM ST","bkk6","xw222"
25260,"234 WEST ELM ST","bkk6","xw222"
25261,"230 WEST ELM ST","bkk6","xw222"
25262,"236 ALSTON AV","bkk6","xw222"
25263,"230 ALSTON AV","bkk6","xw222"
25264,"220 ALSTON AV","bkk6","xw222"
25265,"9 RICHMOND AV","bkk6","xw222"
25266,"15 RICHMOND AV","bkk6","xw222"
25267,"21 RICHMOND AV","bkk6","xw222"
25268,"25 RICHMOND AV","bkk6","xw222"
25269,"31 RICHMOND AV","bkk6","xw222"
25270,"35 RICHMOND AV","bkk6","xw222"
25271,"41 RICHMOND AV","bkk6","xw222"
25272,"15 EDGEWOOD #WY","bkk6","xw222"
25273,"41 EDGEWOOD #WY","bkk6","xw222"
25274,"49 EDGEWOOD #WY","bkk6","xw222"
25275,"71 EDGEWOOD #WY","bkk6","xw222"
25276,"79 EDGEWOOD #WY","bkk6","xw222"
25277,"95 EDGEWOOD #WY","bkk6","xw222"
25278,"1 VISTA TER","bkk6","xw222"
25279,"11 VISTA TER","bkk6","xw222"
25280,"15 VISTA TER","bkk6","xw222"
25281,"27 VISTA TER","bkk6","xw222"
25282,"35 VISTA TER","bkk6","xw222"
25283,"39 VISTA TER","bkk6","xw222"
25284,"47 VISTA TER","bkk6","xw222"
25285,"53 VISTA TER","bkk6","xw222"
25286,"57 VISTA TER","bkk6","xw222"
25287,"65 VISTA TER","bkk6","xw222"
25288,"71 VISTA TER","bkk6","xw222"
25289,"1190 FOREST RD","bkk6","xw222"
25290,"925 FOREST RD","bkk6","xw222"
25291,"951 FOREST RD","bkk6","xw222"
25292,"965 FOREST RD","bkk6","xw222"
25293,"987 FOREST RD","bkk6","xw222"
25294,"995 FOREST RD","bkk6","xw222"
25295,"999 FOREST RD","bkk6","xw222"
25296,"1031 FOREST RD","bkk6","xw222"
25297,"100 ALSTON AV","bkk6","xw222"
25298,"90 ALSTON AV","bkk6","xw222"
25299,"80 ALSTON AV","bkk6","xw222"
25300,"70 ALSTON AV","bkk6","xw222"
25301,"60 ALSTON AV","bkk6","xw222"
25302,"50 ALSTON AV","bkk6","xw222"
25303,"40 ALSTON AV","bkk6","xw222"
25304,"30 ALSTON AV","bkk6","xw222"
25305,"20 ALSTON AV","bkk6","xw222"
25306,"16 ALSTON AV","bkk6","xw222"
25307,"10 ALSTON AV","bkk6","xw222"
25308,"2135 CHAPEL ST","bkk6","xw222"
25309,"2141 CHAPEL ST","bkk6","xw222"
25310,"2151 CHAPEL ST","bkk6","xw222"
25311,"986 FOREST RD","bkk6","xw222"
25312,"FOREST RD","bkk6","xw222"
25313,"1020 FOREST RD","bkk6","xw222"
25314,"986 FOREST RD","bkk6","xw222"
25315,"154 KOHARY DR","bkk6","xw222"
25316,"140 KOHARY DR","bkk6","xw222"
25317,"126 KOHARY DR","bkk6","xw222"
25318,"116 KOHARY DR","bkk6","xw222"
25319,"106 KOHARY DR","bkk6","xw222"
25320,"96 KOHARY DR","bkk6","xw222"
25321,"86 KOHARY DR","bkk6","xw222"
25322,"KOHARY DR","bkk6","xw222"
25323,"200 KOHARY DR","bkk6","xw222"
25324,"190 KOHARY DR","bkk6","xw222"
25325,"180 KOHARY DR","bkk6","xw222"
25326,"415 STEVENSON RD","bkk6","xw222"
25327,"425 STEVENSON RD","bkk6","xw222"
25328,"435 STEVENSON RD","bkk6","xw222"
25329,"445 STEVENSON RD","bkk6","xw222"
25330,"455 STEVENSON RD","bkk6","xw222"
25331,"465 STEVENSON RD","bkk6","xw222"
25332,"475 STEVENSON RD","bkk6","xw222"
25333,"470 STEVENSON RD","bkk6","xw222"
25334,"460 STEVENSON RD","bkk6","xw222"
25335,"450 STEVENSON RD","bkk6","xw222"
25336,"446 STEVENSON RD","bkk6","xw222"
25337,"440 STEVENSON RD","bkk6","xw222"
25338,"430 STEVENSON RD","bkk6","xw222"
25339,"420 STEVENSON RD","bkk6","xw222"
25340,"410 STEVENSON RD","bkk6","xw222"
25341,"400 STEVENSON RD","bkk6","xw222"
25342,"390 STEVENSON RD","bkk6","xw222"
25343,"374 STEVENSON RD","bkk6","xw222"
25344,"370 STEVENSON RD","bkk6","xw222"
25345,"FOREST RD","bkk6","xw222"
25346,"FOREST RD","bkk6","xw222"
25347,"KOHARY DR","bkk6","xw222"
25348,"FOREST RD","bkk6","xw222"
25349,"FOREST RD","bkk6","xw222"
25350,"KOHARY DR","bkk6","xw222"
25352,"270 KOHARY DR","bkk6","xw222"
25353,"260 KOHARY DR","bkk6","xw222"
25354,"250 KOHARY DR","bkk6","xw222"
25355,"240 KOHARY DR","bkk6","xw222"
25356,"230 KOHARY DR","bkk6","xw222"
25357,"220 KOHARY DR","bkk6","xw222"
25358,"210 KOHARY DR","bkk6","xw222"
25359,"375 STEVENSON RD","bkk6","xw222"
25360,"385 STEVENSON RD","bkk6","xw222"
25361,"395 STEVENSON RD","bkk6","xw222"
25362,"405 STEVENSON RD","bkk6","xw222"
25363,"FOREST RD","bkk6","xw222"
25364,"45 SPENCER PL","bkk6","xw222"
25365,"35 SPENCER PL","bkk6","xw222"
25366,"25 SPENCER PL","bkk6","xw222"
25367,"15 SPENCER PL","bkk6","xw222"
25368,"5 SPENCER PL","bkk6","xw222"
25369,"345 STEVENSON RD","bkk6","xw222"
25371,"355 STEVENSON RD","bkk6","xw222"
25372,"365 STEVENSON RD","bkk6","xw222"
25373,"360 STEVENSON RD","bkk6","xw222"
25374,"180 WHITTIER RD","bkk6","xw222"
25375,"170 WHITTIER RD","bkk6","xw222"
25376,"86 BYRON PL","bkk6","xw222"
25377,"235 KOHARY DR","bkk6","xw222"
25378,"245 KOHARY DR","bkk6","xw222"
25379,"255 KOHARY DR","bkk6","xw222"
25380,"265 KOHARY DR","bkk6","xw222"
25381,"78 BYRON PL","bkk6","xw222"
25382,"200 WHITTIER RD","bkk6","xw222"
25383,"210 STEVENSON RD","bkk6","xw222"
25384,"161 WHITTIER RD","bkk6","xw222"
25385,"175 WHITTIER RD","bkk6","xw222"
25386,"185 WHITTIER RD","bkk6","xw222"
25387,"195 WHITTIER RD","bkk6","xw222"
25388,"207 WHITTIER RD","bkk6","xw222"
25389,"6 SPENCER PL","bkk6","xw222"
25390,"16 SPENCER PL","bkk6","xw222"
25391,"26 SPENCER PL","bkk6","xw222"
25392,"36 SPENCER PL","bkk6","xw222"
25393,"46 SPENCER PL","bkk6","xw222"
25394,"294 STEVENSON RD","bkk6","xw222"
25395,"284 STEVENSON RD","bkk6","xw222"
25396,"270 STEVENSON RD","bkk6","xw222"
25397,"262 STEVENSON RD","bkk6","xw222"
25398,"250 STEVENSON RD","bkk6","xw222"
25399,"240 STEVENSON RD","bkk6","xw222"
25400,"230 STEVENSON RD","bkk6","xw222"
25401,"220 STEVENSON RD","bkk6","xw222"
25402,"205 STEVENSON RD","bkk6","xw222"
25403,"215 STEVENSON RD","bkk6","xw222"
25404,"225 STEVENSON RD","bkk6","xw222"
25405,"235 STEVENSON RD","bkk6","xw222"
25406,"245 STEVENSON RD","bkk6","xw222"
25407,"257 STEVENSON RD","bkk6","xw222"
25408,"271 STEVENSON RD","bkk6","xw222"
25409,"STEVENSON RD","bkk6","xw222"
25410,"285 STEVENSON RD","bkk6","xw222"
25411,"295 STEVENSON RD","bkk6","xw222"
25412,"305 STEVENSON RD","bkk6","xw222"
25413,"315 STEVENSON RD","bkk6","xw222"
25414,"325 STEVENSON RD","bkk6","xw222"
25415,"147 KOHARY DR","bkk6","xw222"
25416,"165 KOHARY DR","bkk6","xw222"
25417,"205 KOHARY DR","bkk6","xw222"
25418,"215 KOHARY DR","bkk6","xw222"
25419,"225 KOHARY DR","bkk6","xw222"
25420,"70 BYRON PL","bkk6","xw222"
25421,"60 BYRON PL","bkk6","xw222"
25422,"50 BYRON PL","bkk6","xw222"
25423,"40 BYRON PL","bkk6","xw222"
25424,"30 BYRON PL","bkk6","xw222"
25425,"70 WHITTIER RD","bkk6","xw222"
25426,"5 BYRON PL","bkk6","xw222"
25427,"11 BYRON PL","bkk6","xw222"
25428,"21 BYRON PL","bkk6","xw222"
25429,"31 BYRON PL","bkk6","xw222"
25430,"41 BYRON PL","bkk6","xw222"
25431,"51 BYRON PL","bkk6","xw222"
25432,"65 BYRON PL","bkk6","xw222"
25433,"83 BYRON PL","bkk6","xw222"
25434,"150 WHITTIER RD","bkk6","xw222"
25435,"138 WHITTIER RD","bkk6","xw222"
25436,"126 WHITTIER RD","bkk6","xw222"
25437,"114 WHITTIER RD","bkk6","xw222"
25438,"104 WHITTIER RD","bkk6","xw222"
25439,"94 WHITTIER RD","bkk6","xw222"
25440,"80 WHITTIER RD","bkk6","xw222"
25441,"110 STEVENSON RD","bkk6","xw222"
25442,"71 WHITTIER RD","bkk6","xw222"
25443,"81 WHITTIER RD","bkk6","xw222"
25444,"91 WHITTIER RD","bkk6","xw222"
25445,"99 WHITTIER RD","bkk6","xw222"
25446,"111 WHITTIER RD","bkk6","xw222"
25447,"119 WHITTIER RD","bkk6","xw222"
25448,"129 WHITTIER RD","bkk6","xw222"
25449,"139 WHITTIER RD","bkk6","xw222"
25450,"149 WHITTIER RD","bkk6","xw222"
25451,"200 STEVENSON RD","bkk6","xw222"
25452,"190 STEVENSON RD","bkk6","xw222"
25453,"180 STEVENSON RD","bkk6","xw222"
25454,"170 STEVENSON RD","bkk6","xw222"
25455,"160 STEVENSON RD","bkk6","xw222"
25456,"150 STEVENSON RD","bkk6","xw222"
25457,"140 STEVENSON RD","bkk6","xw222"
25458,"130 STEVENSON RD","bkk6","xw222"
25459,"120 STEVENSON RD","bkk6","xw222"
25460,"109 STEVENSON RD","bkk6","xw222"
25461,"125 STEVENSON RD","bkk6","xw222"
25462,"137 STEVENSON RD","bkk6","xw222"
